i,x,y,voltage,flow,cover dropped,index,drop stage
297,454.266000,604.728000,2.965888e-01,0.030991, 2527.830416,0.033058,14561,1 of 10 
298,451.296000,604.728000,2.945490e-01,0.051846, 2527.830416,0.069789,14560,1 of 10 
299,436.446000,604.728000,2.926134e-01,0.010023, 2527.830416,0.049587,14545,1 of 10 
300,605.736000,605.718000,3.514945e-01,0.010308, 2527.830416,0.161616,14544,1 of 10 
301,594.846000,605.718000,3.503394e-01,0.051886, 2527.830416,0.229568,14536,1 of 10 
302,588.906000,605.718000,3.485589e-01,0.004277, 2527.830416,0.017447,14530,1 of 10 
303,587.916000,605.718000,3.482414e-01,0.042211, 2527.830416,0.179063,14529,1 of 10 
304,586.926000,605.718000,3.479349e-01,0.029501, 2527.830416,0.134068,14528,1 of 10 
305,546.336000,605.718000,3.427366e-01,0.015558, 2527.830416,0.057851,14501,1 of 10 
306,545.346000,605.718000,3.426087e-01,0.005618, 2527.830416,0.021120,14500,1 of 10 
307,544.356000,605.718000,3.424559e-01,0.001636, 2527.830416,0.006428,14499,1 of 10 
308,531.486000,605.718000,3.396057e-01,0.000176, 2527.830416,0.000918,14498,1 of 10 
309,530.496000,605.718000,3.394559e-01,0.051060, 2527.830416,0.260790,14497,1 of 10 
310,504.756000,605.718000,3.328242e-01,0.028715, 2527.830416,0.018365,14471,1 of 10 
311,454.266000,605.718000,2.961486e-01,0.049902, 2527.830416,0.050505,14422,1 of 10 
312,438.426000,605.718000,2.925214e-01,0.052352, 2527.830416,0.179982,14408,1 of 10 
313,437.436000,605.718000,2.924780e-01,0.000957, 2527.830416,0.003673,14407,1 of 10 
314,606.726000,606.708000,3.515689e-01,0.045824, 2527.830416,0.619835,14406,1 of 10 
315,605.736000,606.708000,3.515477e-01,0.002986, 2527.830416,0.037649,14405,1 of 10 
316,596.826000,606.708000,3.508593e-01,0.012416, 2527.830416,0.065197,14399,1 of 10 
317,595.836000,606.708000,3.506304e-01,0.025656, 2527.830416,0.129477,14398,1 of 10 
318,592.866000,606.708000,3.498181e-01,0.001918, 2527.830416,0.009183,14395,1 of 10 
319,591.876000,606.708000,3.495244e-01,0.035374, 2527.830416,0.170799,14394,1 of 10 
320,590.886000,606.708000,3.492320e-01,0.036396, 2527.830416,0.175390,14393,1 of 10 
321,589.896000,606.708000,3.489403e-01,0.055717, 2527.830416,0.270891,14392,1 of 10 
322,587.916000,606.708000,3.483527e-01,0.011234, 2527.830416,0.055096,14390,1 of 10 
323,584.946000,606.708000,3.474070e-01,0.020786, 2527.830416,0.111111,14389,1 of 10 
324,583.956000,606.708000,3.470644e-01,0.032570, 2527.830416,0.163453,14388,1 of 10 
325,581.976000,606.708000,3.462315e-01,0.008552, 2527.830416,0.035813,14386,1 of 10 
326,580.986000,606.708000,3.457417e-01,0.002696, 2527.830416,0.011019,14385,1 of 10 
327,578.016000,606.708000,3.447450e-01,0.003483, 2527.830416,0.018365,14384,1 of 10 
328,571.086000,606.708000,3.440223e-01,0.038974, 2527.830416,0.286501,14383,1 of 10 
329,569.106000,606.708000,3.439041e-01,0.013767, 2527.830416,0.111111,14382,1 of 10 
330,546.336000,606.708000,3.428830e-01,0.018474, 2527.830416,0.077135,14359,1 of 10 
331,528.516000,606.708000,3.391916e-01,0.037111, 2527.830416,0.209366,14358,1 of 10 
332,498.816000,606.708000,3.228142e-01,0.007597, 2527.830416,0.003673,14346,1 of 10 
333,596.826000,607.698000,3.509390e-01,0.002628, 2527.830416,0.015611,14281,1 of 10 
334,595.836000,607.698000,3.506998e-01,0.003664, 2527.830416,0.021120,14280,1 of 10 
335,594.846000,607.698000,3.504365e-01,0.028431, 2527.830416,0.164371,14279,1 of 10 
336,593.856000,607.698000,3.501574e-01,0.000321, 2527.830416,0.001837,14278,1 of 10 
337,591.876000,607.698000,3.495690e-01,0.038843, 2527.830416,0.226814,14277,1 of 10 
338,590.886000,607.698000,3.492864e-01,0.032204, 2527.830416,0.190083,14276,1 of 10 
339,589.896000,607.698000,3.490123e-01,0.016792, 2527.830416,0.100092,14275,1 of 10 
340,587.916000,607.698000,3.484752e-01,0.004789, 2527.830416,0.028466,14273,1 of 10 
341,582.966000,607.698000,3.468783e-01,0.007315, 2527.830416,0.037649,14272,1 of 10 
342,581.976000,607.698000,3.464835e-01,0.018857, 2527.830416,0.086318,14271,1 of 10 
343,572.076000,607.698000,3.441498e-01,0.034113, 2527.830416,0.242424,14265,1 of 10 
344,545.346000,607.698000,3.429578e-01,0.000381, 2527.830416,0.001837,14240,1 of 10 
345,526.536000,607.698000,3.390087e-01,0.030931, 2527.830416,0.172635,14239,1 of 10 
346,596.826000,608.688000,3.510725e-01,0.000550, 2527.830416,0.003673,14167,1 of 10 
347,591.876000,608.688000,3.496401e-01,0.019929, 2527.830416,0.142332,14166,1 of 10 
348,590.886000,608.688000,3.493647e-01,0.009037, 2527.830416,0.066116,14165,1 of 10 
349,589.896000,608.688000,3.491107e-01,0.019732, 2527.830416,0.146924,14164,1 of 10 
350,588.906000,608.688000,3.488722e-01,0.007988, 2527.830416,0.059688,14163,1 of 10 
351,570.096000,608.688000,3.440582e-01,0.015529, 2527.830416,0.110193,14162,1 of 10 
352,524.556000,608.688000,3.389546e-01,0.027125, 2527.830416,0.112948,14137,1 of 10 
353,505.746000,608.688000,3.338814e-01,0.015907, 2527.830416,0.011019,14133,1 of 10 
354,500.796000,608.688000,3.249165e-01,0.014100, 2527.830416,0.007346,14131,1 of 10 
355,460.206000,608.688000,2.983130e-01,0.010275, 2527.830416,0.008264,14090,1 of 10 
356,589.896000,609.678000,3.492617e-01,0.027424, 2527.830416,0.247934,14064,1 of 10 
357,588.906000,609.678000,3.490578e-01,0.012857, 2527.830416,0.114784,14063,1 of 10 
358,545.346000,609.678000,3.432993e-01,0.001680, 2527.830416,0.010101,14037,1 of 10 
359,522.576000,609.678000,3.390485e-01,0.011571, 2527.830416,0.028466,14036,1 of 10 
360,461.196000,609.678000,2.985136e-01,0.035372, 2527.830416,0.027548,13994,1 of 10 
361,612.666000,610.668000,3.537208e-01,0.054595, 2527.830416,0.351699,13967,1 of 10 
362,611.676000,610.668000,3.536859e-01,0.019996, 2527.830416,0.109275,13966,1 of 10 
363,589.896000,610.668000,3.495315e-01,0.003252, 2527.830416,0.032140,13965,1 of 10 
364,588.906000,610.668000,3.493781e-01,0.001339, 2527.830416,0.012856,13964,1 of 10 
365,578.016000,610.668000,3.473418e-01,0.003867, 2527.830416,0.007346,13963,1 of 10 
366,571.086000,610.668000,3.442995e-01,0.017677, 2527.830416,0.092746,13961,1 of 10 
367,544.356000,610.668000,3.435451e-01,0.006785, 2527.830416,0.037649,13934,1 of 10 
368,543.366000,610.668000,3.437014e-01,0.002497, 2527.830416,0.011938,13933,1 of 10 
369,522.576000,610.668000,3.393182e-01,0.039178, 2527.830416,0.081726,13932,1 of 10 
370,612.666000,611.658000,3.550140e-01,0.002209, 2527.830416,0.009183,13861,1 of 10 
371,599.796000,611.658000,3.527222e-01,0.010331, 2527.830416,0.031221,13860,1 of 10 
372,579.996000,611.658000,3.502531e-01,0.002285, 2527.830416,0.004591,13859,1 of 10 
373,544.356000,611.658000,3.437985e-01,0.023771, 2527.830416,0.103765,13829,1 of 10 
374,523.566000,611.658000,3.396981e-01,0.000416, 2527.830416,0.000918,13828,1 of 10 
375,580.986000,612.648000,3.527233e-01,0.000451, 2527.830416,0.000918,13757,1 of 10 
376,579.996000,612.648000,3.520712e-01,0.015756, 2527.830416,0.027548,13756,1 of 10 
377,572.076000,612.648000,3.447388e-01,0.026125, 2527.830416,0.082645,13752,1 of 10 
378,546.336000,612.648000,3.436612e-01,0.011578, 2527.830416,0.065197,13726,1 of 10 
379,543.366000,612.648000,3.446151e-01,0.018772, 2527.830416,0.051423,13725,1 of 10 
380,542.376000,612.648000,3.453060e-01,0.028127, 2527.830416,0.069789,13724,1 of 10 
381,506.736000,612.648000,3.343846e-01,0.028451, 2527.830416,0.016529,13721,1 of 10 
382,503.766000,612.648000,3.292144e-01,0.012154, 2527.830416,0.006428,13720,1 of 10 
383,499.806000,612.648000,3.238014e-01,0.029852, 2527.830416,0.015611,13718,1 of 10 
384,581.976000,613.638000,3.556754e-01,0.004213, 2527.830416,0.008264,13652,1 of 10 
385,580.986000,613.638000,3.548137e-01,0.048320, 2527.830416,0.082645,13651,1 of 10 
386,576.036000,613.638000,3.489520e-01,0.010806, 2527.830416,0.012856,13646,1 of 10 
387,547.326000,613.638000,3.436933e-01,0.001330, 2527.830416,0.008264,13620,1 of 10 
388,543.366000,613.638000,3.452165e-01,0.011322, 2527.830416,0.025712,13619,1 of 10 
389,541.386000,613.638000,3.470406e-01,0.019596, 2527.830416,0.043159,13617,1 of 10 
390,539.406000,613.638000,3.488730e-01,0.012987, 2527.830416,0.032140,13616,1 of 10 
391,538.416000,613.638000,3.496272e-01,0.009278, 2527.830416,0.024793,13615,1 of 10 
392,537.426000,613.638000,3.501620e-01,0.009548, 2527.830416,0.027548,13614,1 of 10 
393,535.446000,613.638000,3.504721e-01,0.007618, 2527.830416,0.022957,13613,1 of 10 
394,534.456000,613.638000,3.502348e-01,0.048015, 2527.830416,0.136823,13612,1 of 10 
395,582.966000,614.628000,3.595854e-01,0.010121, 2527.830416,0.018365,13543,1 of 10 
396,581.976000,614.628000,3.584603e-01,0.021856, 2527.830416,0.033976,13542,1 of 10 
397,577.026000,614.628000,3.520272e-01,0.031285, 2527.830416,0.032140,13537,1 of 10 
398,573.066000,614.628000,3.456327e-01,0.036610, 2527.830416,0.066116,13535,1 of 10 
399,546.336000,614.628000,3.439783e-01,0.020592, 2527.830416,0.087236,13508,1 of 10 
400,545.346000,614.628000,3.443285e-01,0.025388, 2527.830416,0.078053,13507,1 of 10 
401,544.356000,614.628000,3.449488e-01,0.043276, 2527.830416,0.102847,13506,1 of 10 
402,543.366000,614.628000,3.458582e-01,0.024778, 2527.830416,0.050505,13505,1 of 10 
403,539.406000,614.628000,3.497521e-01,0.053641, 2527.830416,0.123967,13501,1 of 10 
404,536.436000,614.628000,3.513064e-01,0.014100, 2527.830416,0.044077,13498,1 of 10 
405,535.446000,614.628000,3.513453e-01,0.053625, 2527.830416,0.172635,13497,1 of 10 
406,507.726000,614.628000,3.353113e-01,0.038839, 2527.830416,0.022957,13492,1 of 10 
407,506.736000,614.628000,3.339163e-01,0.022412, 2527.830416,0.011019,13491,1 of 10 
408,582.966000,615.618000,3.632515e-01,0.012409, 2527.830416,0.018365,13425,1 of 10 
409,581.976000,615.618000,3.618205e-01,0.042572, 2527.830416,0.052342,13424,1 of 10 
410,580.986000,615.618000,3.602029e-01,0.036860, 2527.830416,0.039486,13423,1 of 10 
411,579.996000,615.618000,3.585896e-01,0.042179, 2527.830416,0.041322,13422,1 of 10 
412,576.036000,615.618000,3.514335e-01,0.005001, 2527.830416,0.004591,13419,1 of 10 
413,548.316000,615.618000,3.438092e-01,0.036630, 2527.830416,0.252525,13393,1 of 10 
414,547.326000,615.618000,3.439271e-01,0.030148, 2527.830416,0.157025,13392,1 of 10 
415,546.336000,615.618000,3.441718e-01,0.018663, 2527.830416,0.069789,13391,1 of 10 
416,533.466000,615.618000,3.515553e-01,0.031459, 2527.830416,0.100092,13381,1 of 10 
417,523.566000,615.618000,3.415855e-01,0.048735, 2527.830416,0.067034,13380,1 of 10 
418,569.106000,616.608000,3.446273e-01,0.049427, 2527.830416,0.168962,13310,1 of 10 
419,567.126000,616.608000,3.442864e-01,0.014934, 2527.830416,0.079890,13309,1 of 10 
420,549.306000,616.608000,3.438276e-01,0.035309, 2527.830416,0.285583,13291,1 of 10 
421,548.316000,616.608000,3.439070e-01,0.004891, 2527.830416,0.031221,13290,1 of 10 
422,547.326000,616.608000,3.440771e-01,0.014305, 2527.830416,0.066116,13289,1 of 10 
423,546.336000,616.608000,3.444105e-01,0.006276, 2527.830416,0.021120,13288,1 of 10 
424,538.416000,616.608000,3.520214e-01,0.048480, 2527.830416,0.110193,13284,1 of 10 
425,536.436000,616.608000,3.526751e-01,0.052465, 2527.830416,0.135905,13282,1 of 10 
426,533.466000,616.608000,3.523576e-01,0.046843, 2527.830416,0.142332,13279,1 of 10 
427,523.566000,616.608000,3.422121e-01,0.056221, 2527.830416,0.068871,13278,1 of 10 
428,506.736000,616.608000,3.336260e-01,0.003889, 2527.830416,0.001837,13277,1 of 10 
429,572.076000,617.598000,3.463367e-01,0.035412, 2527.830416,0.051423,13213,1 of 10 
430,571.086000,617.598000,3.456064e-01,0.010444, 2527.830416,0.020202,13212,1 of 10 
431,549.306000,617.598000,3.439070e-01,0.003576, 2527.830416,0.027548,13193,1 of 10 
432,548.316000,617.598000,3.440271e-01,0.007115, 2527.830416,0.040404,13192,1 of 10 
433,547.326000,617.598000,3.442709e-01,0.010580, 2527.830416,0.043159,13191,1 of 10 
434,546.336000,617.598000,3.447209e-01,0.015930, 2527.830416,0.048669,13190,1 of 10 
435,542.376000,617.598000,3.492935e-01,0.034830, 2527.830416,0.066116,13189,1 of 10 
436,538.416000,617.598000,3.528531e-01,0.017535, 2527.830416,0.036731,13185,1 of 10 
437,533.466000,617.598000,3.533150e-01,0.019195, 2527.830416,0.051423,13180,1 of 10 
438,436.446000,617.598000,2.900106e-01,0.040013, 2527.830416,0.078972,13115,1 of 10 
439,550.296000,618.588000,3.439198e-01,0.032370, 2527.830416,0.295684,13097,1 of 10 
440,542.376000,618.588000,3.502570e-01,0.029777, 2527.830416,0.057851,13096,1 of 10 
441,534.456000,618.588000,3.546479e-01,0.013348, 2527.830416,0.027548,13088,1 of 10 
442,566.136000,619.578000,3.443801e-01,0.000904, 2527.830416,0.004591,13022,1 of 10 
443,550.296000,619.578000,3.439956e-01,0.000217, 2527.830416,0.001837,13006,1 of 10 
444,535.446000,619.578000,3.560297e-01,0.029708, 2527.830416,0.045914,13000,1 of 10 
445,507.726000,619.578000,3.353574e-01,0.038403, 2527.830416,0.021120,12997,1 of 10 
446,565.146000,620.568000,3.443492e-01,0.033488, 2527.830416,0.182736,12930,1 of 10 
447,551.286000,620.568000,3.440062e-01,0.035650, 2527.830416,0.353535,12916,1 of 10 
448,544.356000,620.568000,3.492779e-01,0.013778, 2527.830416,0.027548,12913,1 of 10 
449,511.686000,620.568000,3.409634e-01,0.044121, 2527.830416,0.027548,12907,1 of 10 
450,506.736000,620.568000,3.341114e-01,0.010433, 2527.830416,0.005510,12904,1 of 10 
451,498.816000,620.568000,3.256327e-01,0.020199, 2527.830416,0.011019,12902,1 of 10 
452,611.676000,621.558000,5.148654e-01,0.002421, 2527.830416,0.010101,12846,1 of 10 
453,610.686000,621.558000,5.151068e-01,0.013852, 2527.830416,0.050505,12845,1 of 10 
454,609.696000,621.558000,5.152779e-01,0.023567, 2527.830416,0.075298,12844,1 of 10 
455,583.956000,621.558000,3.763747e-01,0.036321, 2527.830416,0.136823,12843,1 of 10 
456,564.156000,621.558000,3.443332e-01,0.033841, 2527.830416,0.195592,12842,1 of 10 
457,552.276000,621.558000,3.440317e-01,0.035023, 2527.830416,0.381084,12830,1 of 10 
458,551.286000,621.558000,3.440944e-01,0.001295, 2527.830416,0.011019,12829,1 of 10 
459,546.336000,621.558000,3.472356e-01,0.041959, 2527.830416,0.098255,12828,1 of 10 
460,543.366000,621.558000,3.525211e-01,0.007503, 2527.830416,0.013774,12825,1 of 10 
461,541.386000,621.558000,3.559137e-01,0.039007, 2527.830416,0.060606,12823,1 of 10 
462,533.466000,621.558000,3.605047e-01,0.041780, 2527.830416,0.055096,12819,1 of 10 
463,507.726000,621.558000,3.368083e-01,0.015901, 2527.830416,0.008264,12815,1 of 10 
464,611.676000,622.548000,5.160141e-01,0.000873, 2527.830416,0.005510,12759,1 of 10 
465,610.686000,622.548000,5.161249e-01,0.023946, 2527.830416,0.131313,12758,1 of 10 
466,609.696000,622.548000,5.162167e-01,0.019477, 2527.830416,0.093664,12757,1 of 10 
467,608.706000,622.548000,5.162921e-01,0.000861, 2527.830416,0.003673,12756,1 of 10 
468,607.716000,622.548000,5.163410e-01,0.003372, 2527.830416,0.012856,12755,1 of 10 
469,603.756000,622.548000,5.162194e-01,0.001035, 2527.830416,0.002755,12754,1 of 10 
470,577.026000,622.548000,3.758883e-01,0.055896, 2527.830416,0.072544,12751,1 of 10 
471,554.256000,622.548000,3.440532e-01,0.035525, 2527.830416,0.441690,12740,1 of 10 
472,553.266000,622.548000,3.440727e-01,0.002658, 2527.830416,0.029385,12739,1 of 10 
473,543.366000,622.548000,3.544596e-01,0.022586, 2527.830416,0.038567,12737,1 of 10 
474,541.386000,622.548000,3.584856e-01,0.025185, 2527.830416,0.033058,12735,1 of 10 
475,529.506000,622.548000,3.568622e-01,0.002365, 2527.830416,0.002755,12732,1 of 10 
476,516.636000,622.548000,3.466462e-01,0.023840, 2527.830416,0.009183,12728,1 of 10 
477,499.806000,622.548000,3.279103e-01,0.034081, 2527.830416,0.021120,12722,1 of 10 
478,611.676000,623.538000,5.165834e-01,0.001474, 2527.830416,0.013774,12668,1 of 10 
479,610.686000,623.538000,5.166294e-01,0.001703, 2527.830416,0.013774,12667,1 of 10 
480,607.716000,623.538000,5.167259e-01,0.056070, 2527.830416,0.327824,12666,1 of 10 
481,602.766000,623.538000,5.166675e-01,0.023837, 2527.830416,0.095500,12661,1 of 10 
482,601.776000,623.538000,5.166054e-01,0.010912, 2527.830416,0.042241,12660,1 of 10 
483,556.236000,623.538000,3.441155e-01,0.043747, 2527.830416,0.510560,12649,1 of 10 
484,555.246000,623.538000,3.441162e-01,0.004214, 2527.830416,0.047750,12648,1 of 10 
485,538.416000,623.538000,3.665843e-01,0.016381, 2527.830416,0.015611,12647,1 of 10 
486,537.426000,623.538000,3.672821e-01,0.008997, 2527.830416,0.008264,12646,1 of 10 
487,517.626000,623.538000,3.488563e-01,0.034888, 2527.830416,0.011938,12640,1 of 10 
488,608.706000,624.528000,5.169100e-01,0.012770, 2527.830416,0.115702,12580,1 of 10 
489,600.786000,624.528000,5.168949e-01,0.000333, 2527.830416,0.001837,12572,1 of 10 
490,562.176000,624.528000,3.444445e-01,0.012165, 2527.830416,0.067952,12569,1 of 10 
491,561.186000,624.528000,3.443370e-01,0.049077, 2527.830416,0.354454,12568,1 of 10 
492,560.196000,624.528000,3.442742e-01,0.053610, 2527.830416,0.458219,12567,1 of 10 
493,557.226000,624.528000,3.442057e-01,0.014580, 2527.830416,0.141414,12564,1 of 10 
494,533.466000,624.528000,3.686949e-01,0.004024, 2527.830416,0.003673,12557,1 of 10 
495,527.526000,624.528000,3.563716e-01,0.032641, 2527.830416,0.027548,12556,1 of 10 
496,518.616000,624.528000,3.509925e-01,0.011235, 2527.830416,0.003673,12553,1 of 10 
497,517.626000,624.528000,3.515472e-01,0.017502, 2527.830416,0.005510,12552,1 of 10 
498,511.686000,624.528000,3.508835e-01,0.006942, 2527.830416,0.002755,12546,1 of 10 
499,508.716000,624.528000,3.459657e-01,0.004688, 2527.830416,0.001837,12543,1 of 10 
500,507.726000,624.528000,3.434882e-01,0.029202, 2527.830416,0.011019,12542,1 of 10 
501,500.796000,624.528000,3.309399e-01,0.012800, 2527.830416,0.007346,12539,1 of 10 
502,436.446000,624.528000,2.869645e-01,0.045384, 2527.830416,0.059688,12485,1 of 10 
503,610.686000,625.518000,5.170376e-01,0.005595, 2527.830416,0.088154,12483,1 of 10 
504,609.696000,625.518000,5.170321e-01,0.003497, 2527.830416,0.046832,12482,1 of 10 
505,608.706000,625.518000,5.170277e-01,0.041962, 2527.830416,0.479339,12481,1 of 10 
506,600.786000,625.518000,5.171130e-01,0.051402, 2527.830416,0.351699,12473,1 of 10 
507,523.566000,625.518000,3.520572e-01,0.013041, 2527.830416,0.007346,12461,1 of 10 
508,521.586000,625.518000,3.520416e-01,0.028821, 2527.830416,0.011938,12459,1 of 10 
509,513.666000,625.518000,3.548272e-01,0.036015, 2527.830416,0.013774,12455,1 of 10 
510,611.676000,626.508000,5.171322e-01,0.010256, 2527.830416,0.237833,12393,1 of 10 
511,610.686000,626.508000,5.171223e-01,0.039536, 2527.830416,0.761249,12392,1 of 10 
512,609.696000,626.508000,5.171127e-01,0.048084, 2527.830416,0.774105,12391,1 of 10 
513,598.806000,626.508000,5.171812e-01,0.022554, 2527.830416,0.161616,12380,1 of 10 
514,595.836000,626.508000,5.159387e-01,0.025038, 2527.830416,0.097337,12379,1 of 10 
515,593.856000,626.508000,5.127437e-01,0.001334, 2527.830416,0.002755,12377,1 of 10 
516,533.466000,626.508000,3.741398e-01,0.015335, 2527.830416,0.011019,12371,1 of 10 
517,528.516000,626.508000,3.619466e-01,0.009628, 2527.830416,0.008264,12368,1 of 10 
518,612.666000,627.498000,5.172053e-01,0.020555, 2527.830416,0.631772,12299,1 of 10 
519,611.676000,627.498000,5.171960e-01,0.038044, 2527.830416,0.935721,12298,1 of 10 
520,610.686000,627.498000,5.171848e-01,0.045029, 2527.830416,0.916437,12297,1 of 10 
521,609.696000,627.498000,5.171767e-01,0.045214, 2527.830416,0.769513,12296,1 of 10 
522,604.746000,627.498000,5.172788e-01,0.055787, 2527.830416,0.391185,12291,1 of 10 
523,597.816000,627.498000,5.172222e-01,0.003447, 2527.830416,0.022957,12284,1 of 10 
524,596.826000,627.498000,5.169281e-01,0.011930, 2527.830416,0.063361,12283,1 of 10 
525,508.716000,627.498000,3.528858e-01,0.026379, 2527.830416,0.011019,12269,1 of 10 
526,486.936000,627.498000,3.186711e-01,0.011955, 2527.830416,0.004591,12262,1 of 10 
527,612.666000,628.488000,5.172670e-01,0.033034, 2527.830416,0.913682,12209,1 of 10 
528,611.676000,628.488000,5.172583e-01,0.044566, 2527.830416,0.991736,12208,1 of 10 
529,610.686000,628.488000,5.172516e-01,0.022854, 2527.830416,0.420569,12207,1 of 10 
530,609.696000,628.488000,5.172501e-01,0.003045, 2527.830416,0.046832,12206,1 of 10 
531,608.706000,628.488000,5.172575e-01,0.001939, 2527.830416,0.024793,12205,1 of 10 
